"idade","sexo","racacor","causabas","ano","n"
"20-29","F","Ind","XVIII","2009",1
"20-29","F","Ind","XVIII","2011",1
"20-29","F","Ind","XVIII","2015",1
"20-29","F","Ind","XX","2012",1
"20-29","F","Ind","XX","2014",1
"20-29","F","Ind","XX","2015",1
"20-29","F","Ind","XX","2016",2
"20-29","F","Ind","XX","2017",2
"20-29","F","null","I","2006",17
"20-29","F","null","I","2007",13
"20-29","F","null","I","2008",15
"20-29","F","null","I","2009",13
"20-29","F","null","I","2010",10
"20-29","F","null","I","2011",9
"20-29","F","null","I","2012",9
"20-29","F","null","I","2013",11
"20-29","F","null","I","2014",9
"20-29","F","null","I","2015",4
"20-29","F","null","I","2016",7
"20-29","F","null","I","2017",3
"20-29","F","null","II","2006",13
"20-29","F","null","II","2007",12
"20-29","F","null","II","2008",14
"20-29","F","null","II","2009",4
"20-29","F","null","II","2010",8
"20-29","F","null","II","2011",11
"20-29","F","null","II","2012",6
"20-29","F","null","II","2013",7
"20-29","F","null","II","2014",3
"20-29","F","null","II","2015",4
"20-29","F","null","II","2016",3
"20-29","F","null","II","2017",6
"20-29","F","null","III","2006",5
"20-29","F","null","III","2007",4
"20-29","F","null","III","2008",4
"20-29","F","null","III","2009",1
"20-29","F","null","III","2010",2
"20-29","F","null","III","2011",1
"20-29","F","null","III","2012",3
"20-29","F","null","III","2013",1
"20-29","F","null","III","2016",1
"20-29","F","null","III","2017",1
"20-29","F","null","IV","2006",4
"20-29","F","null","IV","2007",5
"20-29","F","null","IV","2008",4
"20-29","F","null","IV","2009",3
"20-29","F","null","IV","2010",8
"20-29","F","null","IV","2011",5
"20-29","F","null","IV","2012",1
"20-29","F","null","IV","2013",5
"20-29","F","null","IV","2014",4
"20-29","F","null","IV","2015",2
"20-29","F","null","IV","2016",1
"20-29","F","null","IV","2017",2
"20-29","F","null","IX","2006",21
"20-29","F","null","IX","2007",16
"20-29","F","null","IX","2008",16
"20-29","F","null","IX","2009",14
"20-29","F","null","IX","2010",9
"20-29","F","null","IX","2011",7
"20-29","F","null","IX","2012",6
"20-29","F","null","IX","2013",5
"20-29","F","null","IX","2014",7
"20-29","F","null","IX","2015",4
"20-29","F","null","IX","2016",3
"20-29","F","null","IX","2017",5
"20-29","F","null","V","2006",1
"20-29","F","null","V","2007",2
"20-29","F","null","V","2009",3
"20-29","F","null","V","2011",1
"20-29","F","null","V","2012",2
"20-29","F","null","V","2013",1
"20-29","F","null","VI","2006",2
"20-29","F","null","VI","2007",5
"20-29","F","null","VI","2008",4
"20-29","F","null","VI","2009",4
"20-29","F","null","VI","2010",6
"20-29","F","null","VI","2011",1
"20-29","F","null","VI","2012",4
"20-29","F","null","VI","2013",2
"20-29","F","null","VI","2015",3
"20-29","F","null","VI","2016",3
"20-29","F","null","VIII","2010",1
"20-29","F","null","VIII","2011",1
"20-29","F","null","X","2006",13
"20-29","F","null","X","2007",5
"20-29","F","null","X","2008",4
"20-29","F","null","X","2009",5
"20-29","F","null","X","2010",2
"20-29","F","null","X","2011",2
"20-29","F","null","X","2012",3
"20-29","F","null","X","2013",4
"20-29","F","null","X","2014",1
"20-29","F","null","X","2015",2
"20-29","F","null","X","2016",5
"20-29","F","null","X","2017",3
"20-29","F","null","XI","2006",9
"20-29","F","null","XI","2007",7
"20-29","F","null","XI","2008",2
"20-29","F","null","XI","2009",4
"20-29","F","null","XI","2010",2
"20-29","F","null","XI","2011",3
"20-29","F","null","XI","2012",1
"20-29","F","null","XI","2013",2
"20-29","F","null","XI","2014",2
"20-29","F","null","XI","2015",1
"20-29","F","null","XI","2016",3
"20-29","F","null","XI","2017",1
"20-29","F","null","XII","2006",2
"20-29","F","null","XII","2009",1
"20-29","F","null","XII","2010",1
"20-29","F","null","XII","2012",2
"20-29","F","null","XII","2014",1
"20-29","F","null","XII","2017",1
"20-29","F","null","XIII","2006",2
"20-29","F","null","XIII","2007",4
"20-29","F","null","XIII","2008",4
"20-29","F","null","XIII","2009",4
"20-29","F","null","XIII","2010",1
"20-29","F","null","XIII","2012",3
"20-29","F","null","XIII","2013",1
"20-29","F","null","XIII","2014",1
"20-29","F","null","XIII","2015",2
"20-29","F","null","XIV","2006",7
"20-29","F","null","XIV","2007",3
"20-29","F","null","XIV","2008",1
"20-29","F","null","XIV","2009",3
"20-29","F","null","XIV","2010",3
"20-29","F","null","XIV","2011",2
"20-29","F","null","XIV","2012",2
"20-29","F","null","XIV","2013",3
"20-29","F","null","XIV","2016",1
"20-29","F","null","XV","2006",8
"20-29","F","null","XV","2007",3
"20-29","F","null","XV","2008",9
"20-29","F","null","XV","2009",7
"20-29","F","null","XV","2010",3
"20-29","F","null","XV","2011",5
"20-29","F","null","XV","2012",4
"20-29","F","null","XV","2013",3
"20-29","F","null","XV","2014",3
"20-29","F","null","XV","2015",2
"20-29","F","null","XV","2016",2
"20-29","F","null","XV","2017",3
"20-29","F","null","XVII","2006",2
"20-29","F","null","XVII","2007",1
"20-29","F","null","XVII","2010",2
"20-29","F","null","XVII","2012",1
"20-29","F","null","XVII","2013",1
"20-29","F","null","XVII","2014",1
"20-29","F","null","XVII","2016",1
"20-29","F","null","XVIII","2006",23
"20-29","F","null","XVIII","2007",21
"20-29","F","null","XVIII","2008",21
"20-29","F","null","XVIII","2009",22
"20-29","F","null","XVIII","2010",24
"20-29","F","null","XVIII","2011",21
"20-29","F","null","XVIII","2012",14
"20-29","F","null","XVIII","2013",7
"20-29","F","null","XVIII","2014",10
"20-29","F","null","XVIII","2015",8
"20-29","F","null","XVIII","2016",15
"20-29","F","null","XVIII","2017",7
"20-29","F","null","XX","2006",27
"20-29","F","null","XX","2007",19
"20-29","F","null","XX","2008",14
"20-29","F","null","XX","2009",17
"20-29","F","null","XX","2010",17
"20-29","F","null","XX","2011",22
"20-29","F","null","XX","2012",16
"20-29","F","null","XX","2013",13
"20-29","F","null","XX","2014",8
"20-29","F","null","XX","2015",3
"20-29","F","null","XX","2016",11
"20-29","F","null","XX","2017",8
"20-29","F","Par","I","2006",40
"20-29","F","Par","I","2007",40
"20-29","F","Par","I","2008",29
"20-29","F","Par","I","2009",47
"20-29","F","Par","I","2010",35
"20-29","F","Par","I","2011",39
"20-29","F","Par","I","2012",33
"20-29","F","Par","I","2013",38
"20-29","F","Par","I","2014",35
"20-29","F","Par","I","2015",29
"20-29","F","Par","I","2016",29
"20-29","F","Par","I","2017",33
"20-29","F","Par","II","2006",49
"20-29","F","Par","II","2007",46
"20-29","F","Par","II","2008",53
"20-29","F","Par","II","2009",60
"20-29","F","Par","II","2010",38
"20-29","F","Par","II","2011",59
"20-29","F","Par","II","2012",51
"20-29","F","Par","II","2013",45
"20-29","F","Par","II","2014",56
"20-29","F","Par","II","2015",39
"20-29","F","Par","II","2016",40
"20-29","F","Par","II","2017",47
"20-29","F","Par","III","2006",13
"20-29","F","Par","III","2007",11
"20-29","F","Par","III","2008",7
"20-29","F","Par","III","2009",16
"20-29","F","Par","III","2010",11
"20-29","F","Par","III","2011",15
"20-29","F","Par","III","2012",9
"20-29","F","Par","III","2013",9
"20-29","F","Par","III","2014",10
"20-29","F","Par","III","2015",11
"20-29","F","Par","III","2016",5
"20-29","F","Par","III","2017",12
"20-29","F","Par","IV","2006",10
"20-29","F","Par","IV","2007",15
"20-29","F","Par","IV","2008",12
"20-29","F","Par","IV","2009",14
"20-29","F","Par","IV","2010",11
"20-29","F","Par","IV","2011",14
"20-29","F","Par","IV","2012",12
"20-29","F","Par","IV","2013",17
"20-29","F","Par","IV","2014",14
"20-29","F","Par","IV","2015",16
"20-29","F","Par","IV","2016",12
"20-29","F","Par","IV","2017",16
"20-29","F","Par","IX","2006",37
"20-29","F","Par","IX","2007",47
"20-29","F","Par","IX","2008",45
"20-29","F","Par","IX","2009",33
"20-29","F","Par","IX","2010",50
"20-29","F","Par","IX","2011",51
"20-29","F","Par","IX","2012",47
"20-29","F","Par","IX","2013",54
"20-29","F","Par","IX","2014",44
"20-29","F","Par","IX","2015",45
"20-29","F","Par","IX","2016",42
"20-29","F","Par","IX","2017",58
"20-29","F","Par","V","2006",2
"20-29","F","Par","V","2007",4
"20-29","F","Par","V","2008",3
"20-29","F","Par","V","2009",2
"20-29","F","Par","V","2010",4
"20-29","F","Par","V","2011",4
"20-29","F","Par","V","2012",5
"20-29","F","Par","V","2013",4
"20-29","F","Par","V","2014",4
"20-29","F","Par","V","2015",4
"20-29","F","Par","V","2016",2
"20-29","F","Par","V","2017",4
"20-29","F","Par","VI","2006",10
"20-29","F","Par","VI","2007",5
"20-29","F","Par","VI","2008",17
"20-29","F","Par","VI","2009",13
"20-29","F","Par","VI","2010",11
"20-29","F","Par","VI","2011",15
"20-29","F","Par","VI","2012",11
"20-29","F","Par","VI","2013",12
"20-29","F","Par","VI","2014",18
"20-29","F","Par","VI","2015",14
"20-29","F","Par","VI","2016",9
"20-29","F","Par","VI","2017",21
"20-29","F","Par","VII","2006",1
"20-29","F","Par","VIII","2012",1
"20-29","F","Par","VIII","2013",1
"20-29","F","Par","X","2006",39
"20-29","F","Par","X","2007",22
"20-29","F","Par","X","2008",31
"20-29","F","Par","X","2009",28
"20-29","F","Par","X","2010",19
"20-29","F","Par","X","2011",29
"20-29","F","Par","X","2012",18
"20-29","F","Par","X","2013",32
"20-29","F","Par","X","2014",26
"20-29","F","Par","X","2015",32
"20-29","F","Par","X","2016",18
"20-29","F","Par","X","2017",17
"20-29","F","Par","XI","2006",18
"20-29","F","Par","XI","2007",13
"20-29","F","Par","XI","2008",14
"20-29","F","Par","XI","2009",11
"20-29","F","Par","XI","2010",18
"20-29","F","Par","XI","2011",15
"20-29","F","Par","XI","2012",10
"20-29","F","Par","XI","2013",13
"20-29","F","Par","XI","2014",12
"20-29","F","Par","XI","2015",19
"20-29","F","Par","XI","2016",20
"20-29","F","Par","XI","2017",18
"20-29","F","Par","XII","2006",3
"20-29","F","Par","XII","2007",1
"20-29","F","Par","XII","2008",2
"20-29","F","Par","XII","2009",1
"20-29","F","Par","XII","2010",1
"20-29","F","Par","XII","2011",2
"20-29","F","Par","XII","2012",1
"20-29","F","Par","XII","2013",4
"20-29","F","Par","XII","2014",1
"20-29","F","Par","XII","2015",2
"20-29","F","Par","XII","2016",1
"20-29","F","Par","XII","2017",1
"20-29","F","Par","XIII","2006",10
"20-29","F","Par","XIII","2007",11
"20-29","F","Par","XIII","2008",5
"20-29","F","Par","XIII","2009",8
"20-29","F","Par","XIII","2010",7
"20-29","F","Par","XIII","2011",11
"20-29","F","Par","XIII","2012",3
"20-29","F","Par","XIII","2013",7
"20-29","F","Par","XIII","2014",7
"20-29","F","Par","XIII","2015",10
"20-29","F","Par","XIII","2016",11
"20-29","F","Par","XIII","2017",6
"20-29","F","Par","XIV","2006",5
"20-29","F","Par","XIV","2007",5
"20-29","F","Par","XIV","2008",6
"20-29","F","Par","XIV","2009",8
"20-29","F","Par","XIV","2010",17
"20-29","F","Par","XIV","2011",14
"20-29","F","Par","XIV","2012",6
"20-29","F","Par","XIV","2013",7
"20-29","F","Par","XIV","2014",11
"20-29","F","Par","XIV","2015",11
"20-29","F","Par","XIV","2016",12
"20-29","F","Par","XIV","2017",13
"20-29","F","Par","XV","2006",31
"20-29","F","Par","XV","2007",32
"20-29","F","Par","XV","2008",38
"20-29","F","Par","XV","2009",48
"20-29","F","Par","XV","2010",39
"20-29","F","Par","XV","2011",36
"20-29","F","Par","XV","2012",29
"20-29","F","Par","XV","2013",40
"20-29","F","Par","XV","2014",31
"20-29","F","Par","XV","2015",35
"20-29","F","Par","XV","2016",28
"20-29","F","Par","XV","2017",27
"20-29","F","Par","XVI","2006",1
"20-29","F","Par","XVII","2006",2
"20-29","F","Par","XVII","2007",2
"20-29","F","Par","XVII","2008",3
"20-29","F","Par","XVII","2009",4
"20-29","F","Par","XVII","2010",2
"20-29","F","Par","XVII","2011",1
"20-29","F","Par","XVII","2012",5
"20-29","F","Par","XVII","2013",10
"20-29","F","Par","XVII","2014",8
"20-29","F","Par","XVII","2015",2
"20-29","F","Par","XVII","2016",8
"20-29","F","Par","XVII","2017",2
"20-29","F","Par","XVIII","2006",58
"20-29","F","Par","XVIII","2007",50
"20-29","F","Par","XVIII","2008",54
"20-29","F","Par","XVIII","2009",63
"20-29","F","Par","XVIII","2010",44
"20-29","F","Par","XVIII","2011",54
"20-29","F","Par","XVIII","2012",47
"20-29","F","Par","XVIII","2013",35
"20-29","F","Par","XVIII","2014",27
"20-29","F","Par","XVIII","2015",38
"20-29","F","Par","XVIII","2016",51
"20-29","F","Par","XVIII","2017",46
"20-29","F","Par","XX","2006",170
"20-29","F","Par","XX","2007",177
"20-29","F","Par","XX","2008",181
"20-29","F","Par","XX","2009",177
"20-29","F","Par","XX","2010",214
"20-29","F","Par","XX","2011",187
"20-29","F","Par","XX","2012",200
"20-29","F","Par","XX","2013",196
"20-29","F","Par","XX","2014",191
"20-29","F","Par","XX","2015",192
"20-29","F","Par","XX","2016",161
"20-29","F","Par","XX","2017",187
"20-29","F","Pre","I","2006",16
"20-29","F","Pre","I","2007",12
"20-29","F","Pre","I","2008",10
"20-29","F","Pre","I","2009",10
"20-29","F","Pre","I","2010",17
"20-29","F","Pre","I","2011",12
"20-29","F","Pre","I","2012",11
"20-29","F","Pre","I","2013",16
"20-29","F","Pre","I","2014",15
"20-29","F","Pre","I","2015",11
"20-29","F","Pre","I","2016",10
"20-29","F","Pre","I","2017",14
"20-29","F","Pre","II","2006",8
"20-29","F","Pre","II","2007",4
"20-29","F","Pre","II","2008",12
"20-29","F","Pre","II","2009",9
"20-29","F","Pre","II","2010",10
"20-29","F","Pre","II","2011",18
"20-29","F","Pre","II","2012",10
"20-29","F","Pre","II","2013",14
"20-29","F","Pre","II","2014",9
"20-29","F","Pre","II","2015",15
"20-29","F","Pre","II","2016",5
"20-29","F","Pre","II","2017",5
"20-29","F","Pre","III","2006",6
"20-29","F","Pre","III","2007",2
"20-29","F","Pre","III","2008",3
"20-29","F","Pre","III","2009",2
"20-29","F","Pre","III","2010",6
"20-29","F","Pre","III","2011",4
"20-29","F","Pre","III","2012",6
"20-29","F","Pre","III","2013",3
"20-29","F","Pre","III","2014",2
"20-29","F","Pre","III","2015",4
"20-29","F","Pre","III","2016",1
"20-29","F","Pre","III","2017",3
"20-29","F","Pre","IV","2006",7
"20-29","F","Pre","IV","2007",1
"20-29","F","Pre","IV","2008",2
"20-29","F","Pre","IV","2009",7
"20-29","F","Pre","IV","2010",9
"20-29","F","Pre","IV","2011",4
"20-29","F","Pre","IV","2012",4
"20-29","F","Pre","IV","2013",4
"20-29","F","Pre","IV","2014",6
"20-29","F","Pre","IV","2015",6
"20-29","F","Pre","IV","2016",2
"20-29","F","Pre","IV","2017",3
"20-29","F","Pre","IX","2006",17
"20-29","F","Pre","IX","2007",16
"20-29","F","Pre","IX","2008",16
"20-29","F","Pre","IX","2009",15
"20-29","F","Pre","IX","2010",9
"20-29","F","Pre","IX","2011",22
"20-29","F","Pre","IX","2012",15
"20-29","F","Pre","IX","2013",10
"20-29","F","Pre","IX","2014",8
"20-29","F","Pre","IX","2015",17
"20-29","F","Pre","IX","2016",8
"20-29","F","Pre","IX","2017",12
"20-29","F","Pre","V","2006",2
"20-29","F","Pre","V","2007",1
"20-29","F","Pre","V","2008",2
"20-29","F","Pre","V","2009",1
"20-29","F","Pre","V","2012",1
"20-29","F","Pre","V","2013",1
"20-29","F","Pre","V","2015",3
"20-29","F","Pre","V","2016",2
"20-29","F","Pre","V","2017",1
"20-29","F","Pre","VI","2006",7
"20-29","F","Pre","VI","2007",4
"20-29","F","Pre","VI","2008",6
"20-29","F","Pre","VI","2009",4
"20-29","F","Pre","VI","2010",7
"20-29","F","Pre","VI","2011",4
"20-29","F","Pre","VI","2012",3
"20-29","F","Pre","VI","2013",5
"20-29","F","Pre","VI","2014",6
"20-29","F","Pre","VI","2015",7
"20-29","F","Pre","VI","2016",4
"20-29","F","Pre","VI","2017",4
"20-29","F","Pre","X","2006",12
"20-29","F","Pre","X","2007",7
"20-29","F","Pre","X","2008",6
"20-29","F","Pre","X","2009",5
"20-29","F","Pre","X","2010",8
"20-29","F","Pre","X","2011",4
"20-29","F","Pre","X","2012",11
"20-29","F","Pre","X","2013",7
"20-29","F","Pre","X","2014",3
"20-29","F","Pre","X","2015",3
"20-29","F","Pre","X","2016",6
"20-29","F","Pre","X","2017",8
"20-29","F","Pre","XI","2006",6
"20-29","F","Pre","XI","2007",4
"20-29","F","Pre","XI","2008",6
"20-29","F","Pre","XI","2009",2
"20-29","F","Pre","XI","2010",8
"20-29","F","Pre","XI","2011",8
"20-29","F","Pre","XI","2012",6
"20-29","F","Pre","XI","2013",5
"20-29","F","Pre","XI","2014",8
"20-29","F","Pre","XI","2015",4
"20-29","F","Pre","XI","2017",5
"20-29","F","Pre","XII","2007",2
"20-29","F","Pre","XII","2011",2
"20-29","F","Pre","XII","2012",1
"20-29","F","Pre","XII","2014",2
"20-29","F","Pre","XII","2016",1
"20-29","F","Pre","XIII","2006",5
"20-29","F","Pre","XIII","2007",1
"20-29","F","Pre","XIII","2008",3
"20-29","F","Pre","XIII","2009",1
"20-29","F","Pre","XIII","2010",3
"20-29","F","Pre","XIII","2011",5
"20-29","F","Pre","XIII","2012",3
"20-29","F","Pre","XIII","2013",3
"20-29","F","Pre","XIII","2014",4
"20-29","F","Pre","XIII","2015",6
"20-29","F","Pre","XIII","2016",4
"20-29","F","Pre","XIII","2017",2
"20-29","F","Pre","XIV","2006",2
"20-29","F","Pre","XIV","2007",1
"20-29","F","Pre","XIV","2008",3
"20-29","F","Pre","XIV","2009",4
"20-29","F","Pre","XIV","2010",3
"20-29","F","Pre","XIV","2011",3
"20-29","F","Pre","XIV","2012",2
"20-29","F","Pre","XIV","2013",2
"20-29","F","Pre","XIV","2014",1
"20-29","F","Pre","XIV","2015",1
"20-29","F","Pre","XIV","2016",5
"20-29","F","Pre","XIV","2017",3
"20-29","F","Pre","XV","2006",6
"20-29","F","Pre","XV","2007",4
"20-29","F","Pre","XV","2008",13
"20-29","F","Pre","XV","2009",19
"20-29","F","Pre","XV","2010",9
"20-29","F","Pre","XV","2011",10
"20-29","F","Pre","XV","2012",12
"20-29","F","Pre","XV","2013",12
"20-29","F","Pre","XV","2014",11
"20-29","F","Pre","XV","2015",6
"20-29","F","Pre","XV","2016",8
"20-29","F","Pre","XV","2017",12
"20-29","F","Pre","XVII","2006",1
"20-29","F","Pre","XVII","2007",1
"20-29","F","Pre","XVII","2008",1
"20-29","F","Pre","XVII","2009",1
"20-29","F","Pre","XVII","2011",2
"20-29","F","Pre","XVII","2012",3
"20-29","F","Pre","XVII","2013",1
"20-29","F","Pre","XVII","2014",1
"20-29","F","Pre","XVII","2017",1
"20-29","F","Pre","XVIII","2006",9
"20-29","F","Pre","XVIII","2007",13
"20-29","F","Pre","XVIII","2008",6
"20-29","F","Pre","XVIII","2009",12
"20-29","F","Pre","XVIII","2010",8
"20-29","F","Pre","XVIII","2011",5
"20-29","F","Pre","XVIII","2012",5
"20-29","F","Pre","XVIII","2013",15
"20-29","F","Pre","XVIII","2014",8
"20-29","F","Pre","XVIII","2015",8
"20-29","F","Pre","XVIII","2016",16
"20-29","F","Pre","XVIII","2017",9
"20-29","F","Pre","XX","2006",19
"20-29","F","Pre","XX","2007",23
"20-29","F","Pre","XX","2008",30
"20-29","F","Pre","XX","2009",34
"20-29","F","Pre","XX","2010",22
"20-29","F","Pre","XX","2011",41
"20-29","F","Pre","XX","2012",37
"20-29","F","Pre","XX","2013",34
"20-29","F","Pre","XX","2014",25
"20-29","F","Pre","XX","2015",26
"20-29","F","Pre","XX","2016",31
"20-29","F","Pre","XX","2017",26
"20-29","M","Ama","I","2008",2
"20-29","M","Ama","I","2009",1
"20-29","M","Ama","I","2016",1
"20-29","M","Ama","II","2007",1
"20-29","M","Ama","II","2011",1
"20-29","M","Ama","II","2014",1
"20-29","M","Ama","IV","2014",1
"20-29","M","Ama","IX","2016",3
"20-29","M","Ama","VI","2008",1
"20-29","M","Ama","VI","2011",1
"20-29","M","Ama","X","2010",1
"20-29","M","Ama","X","2016",2
"20-29","M","Ama","X","2017",1
"20-29","M","Ama","XIV","2006",1
"20-29","M","Ama","XX","2006",5
"20-29","M","Ama","XX","2007",3
"20-29","M","Ama","XX","2008",2
"20-29","M","Ama","XX","2009",3
"20-29","M","Ama","XX","2010",5
"20-29","M","Ama","XX","2011",3
"20-29","M","Ama","XX","2012",2
"20-29","M","Ama","XX","2014",1
"20-29","M","Ama","XX","2015",2
"20-29","M","Ama","XX","2016",2
"20-29","M","Ama","XX","2017",7
"20-29","M","Bra","I","2006",15
"20-29","M","Bra","I","2007",8
"20-29","M","Bra","I","2008",12
"20-29","M","Bra","I","2009",8
"20-29","M","Bra","I","2010",8
"20-29","M","Bra","I","2011",18
"20-29","M","Bra","I","2012",15
"20-29","M","Bra","I","2013",14
"20-29","M","Bra","I","2014",7
"20-29","M","Bra","I","2015",12
"20-29","M","Bra","I","2016",9
"20-29","M","Bra","I","2017",16
"20-29","M","Bra","II","2006",16
"20-29","M","Bra","II","2007",15
"20-29","M","Bra","II","2008",14
"20-29","M","Bra","II","2009",20
"20-29","M","Bra","II","2010",15
"20-29","M","Bra","II","2011",8
"20-29","M","Bra","II","2012",18
"20-29","M","Bra","II","2013",20
"20-29","M","Bra","II","2014",11
"20-29","M","Bra","II","2015",9
"20-29","M","Bra","II","2016",17
"20-29","M","Bra","II","2017",13
"20-29","M","Bra","III","2006",2
"20-29","M","Bra","III","2008",1
"20-29","M","Bra","III","2009",3
"20-29","M","Bra","III","2010",4
"20-29","M","Bra","III","2011",1
"20-29","M","Bra","III","2012",3
"20-29","M","Bra","III","2013",2
"20-29","M","Bra","III","2014",1
"20-29","M","Bra","III","2015",2
